date,ind10,bse,int_bond,int_stock
2009-01-21,5.6,9149.3,77.26387,1507.069946
2009-01-22,5.682,9201.85,75.776802,1465.48999
2009-01-23,5.879,9090.88,75.183372,1477.290039
2009-01-26,5.814,9300.86,74.527153,1489.459961
2009-01-27,5.748,9583.89,76.279495,1504.900024
2009-01-28,5.742,9647.47,74.373528,1558.339966
2009-01-29,5.966,9618.54,72.663086,1507.839966
2009-01-30,6.057,9465.83,72.432724,1476.420044
2009-02-02,6.109,9634.74,73.780342,1494.430054
2009-02-03,6.187,9305.45,72.023094,1516.300049
2009-02-04,6.169,9035,71.771095,1515.050049
2009-02-05,6.359,9015.18,71.834129,1546.23999
2009-02-06,6.413,9042.63,71.610107,1591.709961
2009-02-09,6.5,8843.21,71.841087,1591.560059
2009-02-10,6.324,8822.06,73.402306,1524.72998
2009-02-11,6.317,8902.56,74.354416,1530.5
2009-02-12,6.454,8954.86,73.654305,1541.709961
2009-02-13,6.316,8891.61,71.69413,1534.359985
2009-02-17,6.182,8607.08,73.92733,1470.660034
2009-02-18,6.155,8427.29,73.297264,1467.969971
2009-02-19,6.415,8446.49,72.051132,1442.819946
2009-02-20,6.489,8197.92,72.751221,1441.22998
2009-02-23,6.367,8325.82,73.423233,1387.719971
2009-02-24,6.313,8160.4,73.346291,1441.829956
2009-02-25,6.596,8343.75,72.499191,1425.430054
2009-02-26,6.665,8756.61,71.736115,1391.469971
2009-02-27,6.507,8943.54,71.32309,1377.839966
2009-03-02,6.328,8863.82,72.50383,1322.849976
2009-03-03,6.301,8976.68,72.019432,1321.01001
2009-03-04,6.368,9001.75,71.689522,1353.73999
2009-03-05,6.443,8966.68,73.68322,1299.589966
2009-03-06,6.429,9424.02,73.191872,1293.849976
2009-03-09,6.752,9471.04,72.763611,1268.640015
2009-03-10,6.78,9667.9,71.366615,1358.280029
2009-03-11,7.077,10003.1,72.138824,1371.640015
2009-03-12,6.82,10048.49,72.482826,1426.099976
2009-03-13,6.624,9568.14,72.117783,1431.5
2009-03-16,6.756,9708.5,70.980453,1404.02002
2009-03-17,6.7,9901.99,70.594406,1462.109985
2009-03-18,6.812,10348.83,73.269089,1491.219971
2009-03-19,6.853,10534.87,73.360329,1483.47998
2009-03-20,6.648,10742.34,72.953133,1457.27002
2009-03-23,6.701,10803.86,72.321373,1555.77002
2009-03-24,6.788,10967.22,73.009346,1516.52002
2009-03-25,7.031,11284.73,72.026497,1528.949951
2009-03-26,6.993,10947.4,72.861893,1587
2009-03-27,7.074,11023.09,73.402473,1545.199951
2009-03-30,7.014,10979.5,73.68322,1501.800049
2009-03-31,6.951,10898.11,74.20977,1528.589966
2009-04-01,6.969,10817.54,74.887039,1551.599976
2009-04-02,7.015,11134.99,73.971832,1602.630005
2009-04-03,6.863,11329.05,72.458153,1621.869995
2009-04-06,6.718,11371.85,72.148354,1606.709961
2009-04-07,6.696,11001.75,72.331421,1561.609985
2009-04-08,6.74,11403.25,72.972069,1590.660034
2009-04-09,6.617,12134.75,72.056839,1652.540039
2009-04-13,6.445,12131.08,72.718658,1653.310059
2009-04-14,6.41,11952.75,73.098801,1625.719971
2009-04-15,6.409,12116.94,72.972069,1626.800049
2009-04-16,6.396,11876.43,72.394775,1670.439941
2009-04-17,6.172,11682.99,71.59922,1673.069946
2009-04-20,6.172,12158.03,72.683411,1608.209961
2009-04-21,6.207,12019.65,71.965302,1643.849976
2009-04-22,6.124,11872.91,71.528839,1646.119995
2009-04-23,6.12,12173.42,71.521828,1652.209961
2009-04-24,6.131,14284.21,70.803688,1694.290039
2009-04-27,6.198,14302.03,71.106407,1679.410034
2009-04-28,6.242,14060.66,69.944801,1673.810059
2009-04-29,6.227,13736.54,69.325264,1711.939941
2009-04-30,6.355,13887.15,69.050667,1717.300049
2009-05-01,6.299,13913.22,68.575417,1719.199951
2009-05-04,6.187,13589.23,68.801384,1763.560059
2009-05-05,6.235,14109.64,68.716675,1754.119995
2009-05-06,6.381,14296.01,68.554214,1759.099976
2009-05-07,6.362,14625.25,66.880646,1716.23999
2009-05-08,6.405,14840.63,67.043053,1739
2009-05-11,6.355,14874.91,67.996376,1731.23999
2009-05-12,6.405,14870.9,68.243507,1715.920044
2009-05-13,6.419,15008.68,68.985001,1664.189941
2009-05-14,6.299,15103.55,69.253342,1689.209961
2009-05-15,6.398,14665.92,69.232185,1680.140015
2009-05-18,6.367,15127,68.158791,1732.359985
2009-05-19,6.423,15466.81,67.798622,1734.540039
2009-05-20,6.477,15411.47,68.511887,1727.839966
2009-05-21,6.542,15237.94,66.788818,1695.25
2009-05-22,6.564,14875.52,66.047348,1692.01001
2009-05-26,6.622,14957.91,65.051697,1750.430054
2009-05-27,6.699,14522.84,63.90065,1731.079956
2009-05-28,6.71,14265.53,64.825714,1751.790039
2009-05-29,6.681,14521.89,66.499298,1774.329956
2009-06-01,6.649,14326.22,64.533318,1828.680054
2009-06-02,6.579,14324.01,64.880508,1836.800049
2009-06-03,6.543,14422.73,65.489731,1825.920044
2009-06-04,6.555,14345.62,64.136589,1850.02002
2009-06-05,6.594,14764.64,63.647686,1849.420044
2009-06-08,6.653,14785.74,63.484798,1842.400024
2009-06-09,6.785,14493.84,63.477798,1860.130005
2009-06-10,6.897,14645.47,62.478813,1853.079956
2009-06-11,6.912,14658.49,63.173115,1862.369995
2009-06-12,6.905,14913.05,63.739861,1858.800049
2009-06-15,6.912,14043.4,64.313705,1816.380005
2009-06-16,6.898,14170.45,65.433067,1796.180054
2009-06-17,6.905,13769.15,65.06469,1808.060059
2009-06-18,6.921,13757.46,64.079918,1807.719971
2009-06-19,6.951,13504.22,64.958405,1827.469971
2009-06-22,7.012,13400.32,65.588943,1766.189941
2009-06-23,7.004,13853.7,66.361153,1764.920044
2009-06-24,7.002,14253.24,65.695236,1792.339966
2009-06-25,6.998,14250.25,66.899551,1829.540039
2009-06-26,6.998,14744.92,67.012924,1838.219971
2009-06-29,7.013,15191.01,67.112167,1844.060059
2009-06-30,6.982,15062.49,66.998764,1835.040039
2009-07-01,6.878,14843.12,66.865898,1845.719971
2009-07-02,6.834,15231.04,67.022209,1796.52002
2009-07-06,7.022,15378.96,66.894287,1787.400024
2009-07-07,7.076,15375.04,67.342064,1746.170044
2009-07-08,7.008,15331.94,68.585823,1747.170044
2009-07-09,6.985,15173.46,67.768539,1752.550049
2009-07-10,7.024,15387.96,68.393913,1756.030029
2009-07-13,6.994,15670.31,68.010147,1793.209961
2009-07-14,7.017,15924.23,66.880081,1799.72998
2009-07-15,7.032,15830.98,65.160095,1862.900024
2009-07-16,7.01,15903.83,65.863731,1885.030029
2009-07-17,7.01,15514.03,64.847366,1886.609985
2009-07-20,7.056,15160.24,65.188553,1909.290039
2009-07-21,7.057,15009.77,66.489182,1916.199951
2009-07-22,6.988,15074.59,65.892181,1926.380005
2009-07-23,7.004,15020.16,64.683914,1973.599976
2009-07-24,7.043,15518.49,64.996635,1965.959961
2009-07-27,6.949,15411.63,64.250336,1967.890015
2009-07-28,6.906,14784.92,64.818954,1975.51001
2009-07-29,6.906,15035.26,65.174316,1967.76001
2009-07-30,6.96,14809.64,66.098274,1984.300049
2009-07-31,6.998,15012.32,67.384712,1978.5
2009-08-03,7.012,15240.83,66.363495,2008.609985
2009-08-04,7.008,15628.75,65.835831,2011.310059
2009-08-05,7.062,15688.47,64.851646,1993.050049
2009-08-06,7.091,15769.85,65.072807,1973.160034
2009-08-07,7.041,15781.07,64.530762,2000.25
2009-08-10,7.095,15922.34,65.336555,1992.23999
2009-08-11,7.055,15666.64,66.092499,1969.72998
2009-08-12,7.041,15551.19,65.386513,1998.719971
2009-08-13,7.036,15467.46,66.313599,2009.349976
2009-08-14,7.112,15398.33,66.570305,1985.52002
2009-08-17,7.098,15689.12,67.554413,1930.839966
2009-08-18,7.134,16016.32,67.162186,1955.920044
2009-08-19,7.184,16123.67,67.718452,1969.23999
2009-08-20,7.33,16183.55,68.274681,1989.219971
2009-08-21,7.341,16216.86,66.869843,2020.900024
2009-08-24,7.316,16264.3,68.08213,2017.97998
2009-08-25,7.228,16214.19,68.467216,2024.22998
2009-08-26,7.272,16454.45,68.780998,2024.430054
2009-08-27,7.343,16677.04,68.51001,2027.72998
2009-08-28,7.434,16711.11,68.823761,2028.77002
2009-08-31,7.424,16741.3,68.887962,2009.060059
2009-09-01,7.397,16886.43,68.721298,1968.890015
2009-09-02,7.454,16719.5,69.722862,1967.069946
2009-09-03,7.461,16781.43,69.293602,1983.199951
2009-09-04,7.297,16693,68.113197,2018.780029
2009-09-08,7.376,16852.91,67.633888,2037.77002
2009-09-09,7.343,17126.84,67.555199,2060.389893
2009-09-10,7.42,17134.55,68.79998,2084.02002
2009-09-11,7.368,16866.41,69.179123,2080.899902
2009-09-14,7.233,16958.54,68.492348,2091.780029
2009-09-15,7.106,16806.66,68.141792,2102.639893
2009-09-16,7.084,16843.54,68.263443,2133.149902
2009-09-17,7.149,16642.66,69.121918,2126.75
2009-09-18,7.113,17026.67,68.506653,2132.860107
2009-09-21,7.135,17231.11,68.664063,2138.040039
2009-09-22,7.091,17195.2,68.807091,2146.300049
2009-09-23,7.106,17322.82,69.014572,2131.419922
2009-09-24,7.179,17326.01,69.214905,2107.610107
2009-09-25,7.215,17223.01,70.094826,2090.919922
2009-09-28,7.223,17009.17,70.710098,2130.73999
2009-09-29,7.164,16789.74,70.645714,2124.040039
2009-09-30,7.223,16810.81,70.581306,2122.419922
2009-10-01,7.26,16740.5,71.548004,2057.47998
2009-10-02,7.216,16353.4,71.052795,2048.110107
2009-10-05,7.326,16283.49,71.059952,2068.149902
2009-10-06,7.356,16052.72,70.356712,2103.570068
2009-10-07,7.371,15896.28,71.181984,2110.330078
2009-10-08,7.371,15404.94,70.435646,2123.929932
2009-10-09,7.409,15912.13,68.820961,2139.280029
2009-10-12,7.405,16063.9,68.928589,2139.139893
2009-10-13,7.35,16158.28,69.287384,2139.889893
2009-10-14,7.384,16498.72,68.26123,2172.22998
2009-10-15,7.462,16440.56,67.945435,2173.290039
2009-10-16,7.428,16849.6,68.498024,2156.800049
2009-10-19,7.335,16696.03,69.036255,2176.320068
2009-10-20,7.266,16848.83,69.409424,2163.469971
2009-10-21,7.266,17032.51,68.993202,2150.72998
2009-10-22,7.306,17050.65,68.655937,2165.290039
2009-10-23,7.242,16998.78,68.139168,2154.469971
2009-10-26,7.277,16785.65,67.256523,2141.850098
2009-10-27,7.284,17021.85,68.175087,2116.090088
2009-10-28,7.321,17180.18,68.498024,2059.610107
2009-10-29,7.307,17131.08,67.751717,2097.550049
2009-10-30,7.307,17198.95,68.734856,2045.109985
2009-11-02,7.337,16854.93,68.431023,2049.199951
2009-11-03,7.359,16632.01,67.747093,2057.320068
2009-11-04,7.331,16926.22,67.127937,2055.52002
2009-11-05,7.315,17198.27,67.127937,2105.320068
2009-11-06,7.278,17169.91,67.192734,2112.439941
2009-11-09,7.267,17185.68,67.271896,2154.060059
2009-11-10,7.263,17101.54,67.149521,2151.080078
2009-11-11,7.188,16983.14,67.430305,2166.899902
2009-11-12,7.226,17227.68,67.307884,2149.02002
2009-11-13,7.201,17125.22,67.617439,2167.879883
2009-11-16,7.19,17189.31,68.409454,2197.850098
2009-11-17,7.168,17119.03,68.776581,2203.780029
2009-11-18,7.197,17097.55,68.373436,2193.139893
2009-11-19,7.257,16877.16,68.495865,2156.820068
2009-11-20,7.324,16912.77,68.48143,2146.040039
2009-11-23,7.333,16894.25,68.39502,2176.01001
2009-11-24,7.399,16719.83,68.826996,2169.179932
2009-11-25,7.475,16601.2,69.143791,2176.050049
2009-11-27,7.483,16692,69.402977,2138.439941
2009-11-30,7.453,17231.11,69.568535,2144.600098
2009-12-01,7.466,17360.61,68.793602,2175.810059
2009-12-02,7.532,17401.56,68.851341,2185.030029
2009-12-03,7.575,17343.82,68.13633,2173.139893
2009-12-04,7.568,17464.81,67.414108,2194.350098
2009-12-07,7.605,17558.73,67.500801,2189.610107
2009-12-08,7.691,17686.24,67.601906,2172.98999
2009-12-09,7.647,17701.13,67.291313,2183.72998
2009-12-10,7.731,17615.72,66.518517,2190.860107
2009-12-11,7.739,17540.29,66.511314,2190.310059
2009-12-14,7.711,17526.71,66.590736,2212.100098
2009-12-15,7.708,17422.51,66.294655,2201.050049
2009-12-16,7.686,17509.8,66.215157,2206.909912
2009-12-17,7.717,17584.87,67.305725,2180.050049
2009-12-18,7.686,17554.3,67.016869,2211.689941
2009-12-21,7.679,17641.08,65.825127,2237.659912
2009-12-22,7.695,17486.06,65.456825,2252.669922
2009-12-23,7.676,17474.49,65.471237,2269.639893
2009-12-24,7.701,17051.14,64.792358,2285.689941
2009-12-28,7.734,16859.68,64.611763,2291.080078
2009-12-29,7.778,16780.46,65.037994,2288.399902
2009-12-30,7.773,16289.82,65.465622,2291.280029
2009-12-31,7.751,16306.87,65.154007,2269.149902
2010-01-04,7.798,16357.96,65.095963,2308.419922
2010-01-05,7.767,16356.03,65.51635,2308.709961
2010-01-06,7.7,16163.44,64.639328,2301.090088
2010-01-07,7.736,16496.05,64.748085,2300.050049
2010-01-08,7.613,16224.95,64.719048,2317.169922
2010-01-11,7.635,15790.93,64.363876,2312.409912
2010-01-12,7.628,15915.65,65.465622,2282.310059
2010-01-13,7.566,15935.61,64.704582,2307.899902
2010-01-14,7.567,16042.18,65.610588,2316.73999
2010-01-15,7.583,15922.17,66.016479,2287.98999
2010-01-19,7.544,16152.59,65.828026,2320.399902
2010-01-20,7.549,16038.35,66.494858,2291.25
2010-01-21,7.591,16226.68,66.799332,2265.699951
2010-01-22,7.638,16428.91,66.683304,2205.290039
2010-01-25,7.676,16327.84,66.378922,2210.800049
2010-01-26,7.669,16191.63,66.400711,2203.72998
2010-01-27,7.693,16237.05,66.364418,2221.409912
2010-01-28,7.678,16286.32,66.328217,2179
2010-01-29,7.678,16255.97,66.908043,2147.350098
2010-02-01,7.701,16254.2,66.300682,2171.199951
2010-02-02,7.788,16429.55,66.489784,2190.060059
2010-02-03,7.859,16772.56,65.718773,2190.909912
2010-02-04,7.891,17000.01,66.758881,2125.429932
2010-02-05,7.868,16971.7,66.904396,2141.120117
2010-02-08,7.892,16994.49,66.991699,2126.050049
2010-02-09,7.869,17102.6,66.322517,2150.870117
2010-02-10,7.885,17052.54,65.689667,2147.870117
2010-02-11,7.846,17098.33,65.333206,2177.409912
2010-02-12,7.799,17167.96,65.602341,2183.530029
2010-02-16,7.799,17166.62,65.726051,2214.189941
2010-02-17,7.823,17164.99,64.976845,2226.290039
2010-02-18,7.864,17383.18,64.714996,2241.709961
2010-02-19,7.944,17490.08,65.064095,2243.870117
2010-02-22,7.952,17519.26,64.794998,2242.030029
2010-02-23,7.945,17578.23,65.806015,2213.439941
2010-02-24,7.973,17410.57,65.966042,2235.899902
2010-02-25,8.01,17451.02,66.337029,2234.219971
2010-02-26,7.97,17558.85,66.678871,2238.26001
2010-03-01,7.978,17644.76,66.649727,2273.570068
2010-03-02,8,17711.35,66.562111,2280.790039
2010-03-03,8.015,17590.17,66.394348,2280.679932
2010-03-04,8.005,17527.77,66.74456,2292.310059
2010-03-05,7.965,17692.62,65.868958,2326.350098
2010-03-08,7.912,17935.68,65.526001,2332.209961
2010-03-09,7.831,17941.37,65.540604,2340.679932
2010-03-10,7.855,17970.02,65.372742,2358.949951
2010-03-11,7.863,17714.4,65.613564,2368.459961
2010-03-12,7.875,17933.14,66.022186,2367.659912
2010-03-15,7.856,17853,65.934624,2362.209961
2010-03-16,7.762,17821.96,66.459976,2378.01001
2010-03-17,7.769,17639.26,66.74456,2389.090088
2010-03-18,7.85,17591.18,66.525681,2391.280029
2010-03-19,7.811,17400.68,66.591324,2374.409912
2010-03-22,7.795,17460.58,66.664291,2395.399902
2010-03-23,7.796,17472.56,66.350548,2415.23999
2010-03-24,7.863,17573.99,65.139267,2398.76001
2010-03-25,8.013,17694.2,64.723373,2397.409912
2010-03-26,8.029,17745.28,64.905777,2395.129883
2010-03-29,8.057,17690.62,64.657654,2404.360107
2010-03-30,8.079,17380.08,64.861938,2410.689941
2010-03-31,8.088,17503.47,65.30706,2397.959961
2010-04-01,8.077,17558.71,65.147453,2402.580078
2010-04-05,7.984,17386.08,64.063438,2429.530029
2010-04-06,8.008,17137.14,64.166,2436.810059
2010-04-07,7.992,17087.96,64.986267,2431.159912
2010-04-08,8.058,16987.53,65.015602,2436.810059
2010-04-09,8.07,16769.11,65.16938,2454.050049
2010-04-12,8.108,17330.55,65.513596,2457.870117
2010-04-13,8.108,17141.53,65.726036,2465.98999
2010-04-14,8.092,17195.81,65.264595,2504.860107
2010-04-15,8.061,17265.87,65.337852,2515.689941
2010-04-16,8.045,16994.6,65.813904,2481.26001
2010-04-19,7.968,16835.56,65.652809,2480.110107
2010-04-20,7.973,16875.76,65.887184,2500.310059
2010-04-21,7.978,16408.49,66.429077,2504.610107
2010-04-22,7.966,16519.68,66.231369,2519.070068
2010-04-23,8.023,16445.61,65.997002,2530.149902
2010-04-26,7.975,16469.55,66.070267,2522.949951
2010-04-27,7.93,16022.48,67.000404,2471.469971
2010-04-28,7.499,16387.84,66.429077,2471.72998
2010-04-29,7.502,16666.4,66.707443,2511.919922
2010-04-30,7.466,16863.06,67.476494,2461.189941
2010-05-03,7.5,16944.63,67.388298,2498.73999
2010-05-04,7.438,16572.03,68.600967,2424.25
2010-05-05,7.416,16741.84,69.005203,2402.290039
2010-05-06,7.382,17022.33,71.136604,2319.639893
2010-05-07,7.395,17117.69,70.247238,2265.639893
2010-05-10,7.383,16781.07,68.79203,2374.669922
2010-05-11,7.524,16617.1,68.615654,2375.310059
2010-05-12,7.539,16657.89,68.093819,2425.02002
2010-05-13,7.564,16922.08,68.542183,2394.360107
2010-05-14,7.564,17064.95,69.732796,2346.850098
2010-05-17,7.503,17338.17,69.475533,2354.22998
2010-05-18,7.56,17412.83,70.54129,2317.26001
2010-05-19,7.537,17462.87,70.776443,2298.370117
2010-05-20,7.49,17616.69,72.268387,2204.01001
2010-05-21,7.463,17570.82,72.341911,2229.040039
2010-05-24,7.485,17876.55,72.09198,2213.550049
2010-05-25,7.53,17749.69,72.444839,2210.949951
2010-05-26,7.638,17755.94,72.238976,2195.879883
2010-05-27,7.686,17730.24,70.600044,2277.679932
2010-05-28,7.659,17574.53,70.923424,2257.040039
2010-06-01,7.593,17774.26,71.421928,2222.330078
2010-06-02,7.62,17534.09,70.743469,2281.070068
2010-06-03,7.572,17700.9,70.227249,2303.030029
2010-06-04,7.568,17509.33,72.11515,2219.169922
2010-06-07,7.572,17460.95,72.668205,2173.899902
2010-06-08,7.585,17441.44,72.306892,2170.570068
2010-06-09,7.581,17614.48,72.225731,2158.850098
2010-06-10,7.659,17471.03,70.935188,2218.709961
2010-06-11,7.598,17651.73,71.8349,2243.600098
2010-06-14,7.57,17833.54,71.466194,2243.959961
2010-06-15,7.561,17937.2,71.171204,2305.879883
2010-06-16,7.528,17985.9,71.57679,2305.929932
2010-06-17,7.551,17938.16,72.159393,2307.159912
2010-06-18,7.613,17909.46,72.041397,2309.800049
2010-06-21,7.616,17955.82,71.8349,2289.090088
2010-06-22,7.587,17928.42,72.690361,2261.800049
2010-06-23,7.601,17878.14,73.184464,2254.22998
2010-06-24,7.654,17977.23,72.749359,2217.419922
2010-06-25,7.614,18113.15,73.044327,2223.47998
2010-06-28,7.623,18130.98,73.730156,2220.649902
2010-06-29,7.626,18020.05,74.533936,2135.179932
2010-06-30,7.636,18077.61,75.035431,2109.23999
2010-07-01,7.637,17957.37,75.153801,2101.360107
2010-07-02,7.62,17992,74.554657,2091.790039
2010-07-06,7.65,17868.29,75.168571,2093.879883
2010-07-07,7.682,18081.21,74.288315,2159.469971
2010-07-08,7.678,18114.83,73.814903,2175.399902
2010-07-09,7.681,18217.44,73.393295,2196.449951
2010-07-12,7.681,18172.83,73.363686,2198.360107
2010-07-13,7.713,18143.99,72.734947,2242.030029
2010-07-14,7.753,18287.5,73.467247,2249.840088
2010-07-15,7.787,18219.99,74.199562,2249.080078
2010-07-16,7.803,18070.19,74.562035,2179.050049
2010-07-19,7.864,18073.9,74.103439,2198.22998
2010-07-20,7.823,18167.03,74.214363,2222.48999
2010-07-21,7.837,18050.78,75.471855,2187.330078
2010-07-22,7.899,18048.85,74.598999,2245.889893
2010-07-23,7.833,18257.12,73.80751,2269.469971
2010-07-26,7.817,18454.94,73.681763,2296.429932
2010-07-27,7.84,18401.82,72.97168,2288.25
2010-07-28,7.824,18409.35,73.208366,2264.560059
2010-07-29,7.833,18311.59,73.18615,2251.689941
2010-07-30,7.827,18179.64,74.325356,2254.699951
2010-08-02,7.824,18226.35,73.281937,2295.360107
2010-08-03,7.876,17998.41,73.704926,2283.52002
2010-08-04,7.951,18032.11,73.140923,2303.570068
2010-08-05,7.977,17971.12,73.482323,2293.060059
2010-08-06,8.015,18205.87,74.283775,2288.469971
2010-08-09,8.012,18238.31,74.009171,2305.689941
2010-08-10,8.067,18221.43,74.165062,2277.169922
2010-08-11,8.031,18560.05,75.159439,2208.629883
2010-08-12,7.976,18645.06,74.973938,2190.27002
2010-08-13,7.993,18666.71,75.908943,2173.47998
2010-08-16,7.936,18799.66,77.808739,2181.870117
2010-08-17,7.961,19208.33,77.363441,2209.439941
2010-08-18,7.981,19346.96,77.571289,2215.699951
2010-08-19,7.97,19502.11,78.780846,2178.949951
2010-08-20,7.99,19417.49,78.691849,2179.76001
2010-08-23,7.949,19594.75,78.706604,2159.629883
2010-08-24,7.936,19906.1,79.968201,2123.76001
2010-08-25,7.913,20001.55,79.70845,2141.540039
2010-08-26,7.977,19941.72,80.458015,2118.689941
2010-08-27,7.944,19861.01,78.179741,2153.629883
2010-08-30,7.948,20045.18,79.67878,2119.969971
2010-08-31,7.973,20117.38,80.561882,2114.030029
2010-09-01,7.985,20104.86,78.896164,2176.840088
2010-09-02,7.981,19956.34,78.062515,2200.01001
2010-09-03,7.968,20069.12,77.094933,2233.75
2010-09-07,7.953,20445.04,78.672836,2208.889893
2010-09-08,7.925,20475.73,78.047684,2228.870117
2010-09-09,7.867,20407.71,76.50692,2236.199951
2010-09-10,7.864,20543.08,76.157135,2242.47998
2010-09-13,7.849,20315.32,76.529266,2285.709961
2010-09-14,7.852,20250.26,77.266106,2289.77002
2010-09-15,7.912,20339.89,76.119865,2301.320068
